Timestamp,Department,Equipment_Type,Energy_Consumed_kWh,Shift
2024-03-22 10:00:00,Finishing,Compressor,322.2386903915797,Shift B
2024-03-22 11:00:00,Pulping,Boiler,258.7173158598929,Shift C
2024-03-22 12:00:00,Paper Making,Pump,307.4681741135594,Shift C
2024-03-22 13:00:00,Finishing,Boiler,318.20701480273306,Shift B
2024-03-22 14:00:00,Pulping,Pump,300.3589233453971,Shift A
2024-03-22 15:00:00,Finishing,Compressor,195.67611708144577,Shift B
2024-03-22 16:00:00,Paper Making,Boiler,308.024481198674,Shift B
2024-03-22 17:00:00,Pulping,Boiler,410.62655196986213,Shift B
2024-03-22 18:00:00,Paper Making,Motor,281.99803656215084,Shift B
2024-03-22 19:00:00,Paper Making,Compressor,263.59614510723395,Shift A
2024-03-22 20:00:00,Pulping,Pump,318.66742798556993,Shift C
2024-03-22 21:00:00,Pulping,Boiler,315.61891052332857,Shift B
2024-03-22 22:00:00,Pulping,Boiler,359.63675827082074,Shift A
2024-03-22 23:00:00,Utilities,Pump,237.10659220455562,Shift C
2024-03-23 00:00:00,Pulping,Compressor,336.56901262874965,Shift C
2024-03-23 01:00:00,Pulping,Motor,329.52110306257316,Shift C
2024-03-23 02:00:00,Pulping,Motor,292.8926731529727,Shift B
2024-03-23 03:00:00,Pulping,Boiler,316.9343658960845,Shift B
2024-03-23 04:00:00,Finishing,Pump,351.47287407991786,Shift C
2024-03-23 05:00:00,Utilities,Boiler,343.6157690014225,Shift C
2024-03-23 06:00:00,Paper Making,Pump,242.84903439631358,Shift C
2024-03-23 07:00:00,Pulping,Motor,341.0079093377742,Shift C
2024-03-23 08:00:00,Finishing,Compressor,296.76556974837405,Shift C
2024-03-23 09:00:00,Finishing,Pump,303.6437049007758,Shift C
2024-03-23 10:00:00,Finishing,Motor,303.65984955008474,Shift A
2024-03-23 11:00:00,Paper Making,Boiler,292.487850560087,Shift C
2024-03-23 12:00:00,Pulping,Pump,359.5853748553532,Shift B
2024-03-23 13:00:00,Utilities,Compressor,295.8141020075394,Shift B
2024-03-23 14:00:00,Utilities,Boiler,244.02269358084158,Shift B
2024-03-23 15:00:00,Finishing,Boiler,280.32350720151356,Shift C
2024-03-23 16:00:00,Paper Making,Motor,308.9347358405238,Shift B
2024-03-23 17:00:00,Paper Making,Pump,361.46073921485254,Shift A
2024-03-23 18:00:00,Paper Making,Boiler,330.1547342474417,Shift C
2024-03-23 19:00:00,Utilities,Compressor,257.4732360626478,Shift B
2024-03-23 20:00:00,Finishing,Pump,424.2594958339446,Shift A
2024-03-23 21:00:00,Pulping,Compressor,313.238765548899,Shift A
2024-03-23 22:00:00,Utilities,Boiler,363.76953689995077,Shift B
2024-03-23 23:00:00,Finishing,Compressor,292.41427832113857,Shift A
2024-03-24 00:00:00,Finishing,Motor,326.66796223527246,Shift B
2024-03-24 01:00:00,Pulping,Compressor,341.9734252259202,Shift A
2024-03-24 02:00:00,Pulping,Pump,360.9097355877128,Shift C
2024-03-24 03:00:00,Pulping,Compressor,352.86841526891124,Shift C
2024-03-24 04:00:00,Paper Making,Compressor,343.6098500036489,Shift C
2024-03-24 05:00:00,Pulping,Motor,284.24566344029455,Shift C
2024-03-24 06:00:00,Finishing,Compressor,271.41269790219695,Shift C
2024-03-24 07:00:00,Pulping,Compressor,316.6303755162099,Shift B
2024-03-24 08:00:00,Finishing,Boiler,346.65640361705346,Shift C
2024-03-24 09:00:00,Utilities,Boiler,288.86396496116964,Shift C
2024-03-24 10:00:00,Paper Making,Pump,353.25859828571936,Shift C
2024-03-24 11:00:00,Utilities,Boiler,372.630837274309,Shift C
2024-03-24 12:00:00,Utilities,Boiler,254.183954046329,Shift A
2024-03-24 13:00:00,Finishing,Boiler,258.153964810186,Shift C
2024-03-24 14:00:00,Utilities,Boiler,292.98124705473316,Shift C
2024-03-24 15:00:00,Finishing,Motor,315.38063340945985,Shift B
2024-03-24 16:00:00,Pulping,Boiler,273.7716493116475,Shift A
2024-03-24 17:00:00,Pulping,Motor,367.61013394335725,Shift B
2024-03-24 18:00:00,Finishing,Motor,321.2033430759226,Shift C
2024-03-24 19:00:00,Pulping,Boiler,301.97235241203697,Shift B
2024-03-24 20:00:00,Paper Making,Compressor,228.2045238065736,Shift B
2024-03-24 21:00:00,Utilities,Motor,234.20920917862463,Shift C
2024-03-24 22:00:00,Paper Making,Compressor,314.0504625140903,Shift A
2024-03-24 23:00:00,Utilities,Compressor,193.3702186922582,Shift A
2024-03-25 00:00:00,Pulping,Boiler,350.63187048220357,Shift B
2024-03-25 01:00:00,Paper Making,Pump,292.09230778138397,Shift C
2024-03-25 02:00:00,Pulping,Boiler,462.1546484797367,Shift B
2024-03-25 03:00:00,Utilities,Pump,415.39581253080553,Shift B
2024-03-25 04:00:00,Finishing,Pump,290.92754653762415,Shift B
2024-03-25 05:00:00,Finishing,Boiler,294.6831498734343,Shift C
2024-03-25 06:00:00,Paper Making,Boiler,349.7790757001015,Shift C
2024-03-25 07:00:00,Pulping,Pump,385.1586304959019,Shift A
2024-03-25 08:00:00,Pulping,Boiler,218.09854712819916,Shift C
2024-03-25 09:00:00,Paper Making,Pump,210.68122673226566,Shift B
2024-03-25 10:00:00,Finishing,Compressor,268.89825972228095,Shift B
2024-03-25 11:00:00,Utilities,Boiler,329.1368791586932,Shift A
2024-03-25 12:00:00,Paper Making,Compressor,324.84367952537986,Shift C
2024-03-25 13:00:00,Utilities,Motor,353.4885727491925,Shift B
2024-03-25 14:00:00,Finishing,Compressor,240.0151235817346,Shift A
2024-03-25 15:00:00,Pulping,Compressor,184.19280685155616,Shift A
2024-03-25 16:00:00,Finishing,Pump,342.90070976510725,Shift B
2024-03-25 17:00:00,Paper Making,Compressor,258.5901863517383,Shift B
2024-03-25 18:00:00,Pulping,Boiler,199.0756067805681,Shift C
2024-03-25 19:00:00,Paper Making,Pump,307.2531872979691,Shift A
2024-03-25 20:00:00,Paper Making,Motor,339.6587844109339,Shift B
2024-03-25 21:00:00,Finishing,Boiler,293.8971433939361,Shift A
2024-03-25 22:00:00,Paper Making,Motor,277.1075806908755,Shift C
2024-03-25 23:00:00,Finishing,Compressor,292.0318883927047,Shift B
2024-03-26 00:00:00,Pulping,Boiler,281.47086187996086,Shift C
2024-03-26 01:00:00,Finishing,Boiler,232.59764440299165,Shift A
2024-03-26 02:00:00,Pulping,Motor,264.2659661504784,Shift C
2024-03-26 03:00:00,Finishing,Boiler,326.0639952506907,Shift C
2024-03-26 04:00:00,Utilities,Boiler,316.083927068825,Shift A
2024-03-26 05:00:00,Utilities,Boiler,308.402990298341,Shift C
2024-03-26 06:00:00,Paper Making,Compressor,250.24257590733103,Shift A
2024-03-26 07:00:00,Finishing,Motor,290.92484189321664,Shift B
2024-03-26 08:00:00,Finishing,Boiler,191.14674767785726,Shift A
2024-03-26 09:00:00,Pulping,Pump,308.9238331942695,Shift A
2024-03-26 10:00:00,Paper Making,Pump,371.4428853906784,Shift B
2024-03-26 11:00:00,Finishing,Pump,226.2933933978947,Shift A
2024-03-26 12:00:00,Paper Making,Pump,270.7036163341122,Shift B
2024-03-26 13:00:00,Utilities,Compressor,316.45533893550646,Shift B
2024-03-26 14:00:00,Finishing,Boiler,362.6421317213742,Shift A
2024-03-26 15:00:00,Finishing,Motor,277.58876918499254,Shift C
2024-03-26 16:00:00,Paper Making,Boiler,265.3874835367052,Shift C
2024-03-26 17:00:00,Finishing,Compressor,201.55384287919583,Shift B
2024-03-26 18:00:00,Paper Making,Pump,305.1719064654053,Shift C
2024-03-26 19:00:00,Finishing,Compressor,402.1038020071872,Shift C
2024-03-26 20:00:00,Pulping,Boiler,313.8679230982338,Shift A
2024-03-26 21:00:00,Paper Making,Motor,298.8860510408143,Shift B
2024-03-26 22:00:00,Finishing,Compressor,316.1041155383493,Shift B
2024-03-26 23:00:00,Utilities,Motor,299.4453998025699,Shift A
2024-03-27 00:00:00,Finishing,Compressor,259.34928138699354,Shift C
2024-03-27 01:00:00,Utilities,Motor,341.16399578388524,Shift B
2024-03-27 02:00:00,Utilities,Motor,311.2880761555877,Shift C
2024-03-27 03:00:00,Pulping,Pump,300.88066259668284,Shift B
2024-03-27 04:00:00,Paper Making,Motor,251.23169863608751,Shift B
2024-03-27 05:00:00,Finishing,Pump,365.175396596738,Shift B
2024-03-27 06:00:00,Pulping,Boiler,333.2351372666555,Shift B
2024-03-27 07:00:00,Finishing,Boiler,272.3539581316349,Shift C
2024-03-27 08:00:00,Utilities,Pump,350.09124268409687,Shift C
2024-03-27 09:00:00,Paper Making,Pump,275.12145808073967,Shift C
2024-03-27 10:00:00,Finishing,Compressor,260.89982537444814,Shift C
2024-03-27 11:00:00,Finishing,Compressor,262.01484412598563,Shift A
2024-03-27 12:00:00,Utilities,Compressor,211.44657234559543,Shift B
2024-03-27 13:00:00,Finishing,Boiler,323.5771190209103,Shift B
2024-03-27 14:00:00,Finishing,Compressor,208.4427560830825,Shift B
2024-03-27 15:00:00,Utilities,Motor,238.57780843671188,Shift A
2024-03-27 16:00:00,Pulping,Motor,196.22059954607334,Shift C
2024-03-27 17:00:00,Utilities,Compressor,295.69651536045535,Shift B
2024-03-27 18:00:00,Pulping,Motor,292.4839769864064,Shift C
2024-03-27 19:00:00,Paper Making,Boiler,283.6651893406818,Shift C
2024-03-27 20:00:00,Pulping,Motor,247.87111526647118,Shift A
2024-03-27 21:00:00,Pulping,Boiler,241.388312328168,Shift A
2024-03-27 22:00:00,Paper Making,Pump,323.2184931773287,Shift C
2024-03-27 23:00:00,Pulping,Pump,272.47240341457564,Shift B
2024-03-28 00:00:00,Utilities,Pump,315.81791607680725,Shift B
2024-03-28 01:00:00,Pulping,Pump,255.73756569378887,Shift A
2024-03-28 02:00:00,Paper Making,Motor,309.0531371385541,Shift A
2024-03-28 03:00:00,Utilities,Compressor,365.16390186580315,Shift A
2024-03-28 04:00:00,Paper Making,Motor,329.3082900196392,Shift A
2024-03-28 05:00:00,Paper Making,Boiler,279.379309089176,Shift A
2024-03-28 06:00:00,Finishing,Motor,312.8599485177964,Shift A
2024-03-28 07:00:00,Finishing,Motor,287.96674127348933,Shift A
2024-03-28 08:00:00,Paper Making,Boiler,300.3940092347364,Shift B
2024-03-28 09:00:00,Paper Making,Pump,283.7194473925748,Shift A
2024-03-28 10:00:00,Paper Making,Pump,291.78323970573047,Shift A
2024-03-28 11:00:00,Finishing,Pump,310.60466765370876,Shift B
2024-03-28 12:00:00,Finishing,Compressor,250.33206502090246,Shift B
2024-03-28 13:00:00,Pulping,Boiler,249.2060586505011,Shift C
2024-03-28 14:00:00,Pulping,Boiler,230.57287230843946,Shift A
2024-03-28 15:00:00,Paper Making,Motor,219.98644477481452,Shift A
2024-03-28 16:00:00,Utilities,Compressor,239.13586538897601,Shift A
2024-03-28 17:00:00,Utilities,Pump,307.9731253402065,Shift A
2024-03-28 18:00:00,Finishing,Compressor,255.3606242254058,Shift C
2024-03-28 19:00:00,Finishing,Boiler,325.68072321155483,Shift B
2024-03-28 20:00:00,Finishing,Boiler,301.7356874376281,Shift B
2024-03-28 21:00:00,Paper Making,Motor,201.57478932809732,Shift A
2024-03-28 22:00:00,Utilities,Motor,332.74877921108447,Shift A
2024-03-28 23:00:00,Pulping,Boiler,340.5399322795855,Shift A
2024-03-29 00:00:00,Paper Making,Pump,250.30686625825734,Shift C
2024-03-29 01:00:00,Pulping,Pump,321.0095771447496,Shift C
2024-03-29 02:00:00,Pulping,Compressor,257.17508812954003,Shift B
2024-03-29 03:00:00,Paper Making,Boiler,304.8835188374168,Shift A
2024-03-29 04:00:00,Pulping,Boiler,236.77507965225172,Shift A
2024-03-29 05:00:00,Utilities,Pump,210.34467737327117,Shift A
2024-03-29 06:00:00,Pulping,Pump,280.85914051935157,Shift A
2024-03-29 07:00:00,Utilities,Boiler,293.8135526862582,Shift C
2024-03-29 08:00:00,Utilities,Motor,280.1160153192698,Shift B
2024-03-29 09:00:00,Utilities,Boiler,240.79847208887202,Shift B
2024-03-29 10:00:00,Finishing,Boiler,280.00504689344314,Shift C
2024-03-29 11:00:00,Pulping,Pump,313.4647376290367,Shift A
2024-03-29 12:00:00,Paper Making,Pump,297.75534849387316,Shift B
2024-03-29 13:00:00,Paper Making,Motor,309.1250515299607,Shift B
2024-03-29 14:00:00,Pulping,Motor,266.4942399772884,Shift C
2024-03-29 15:00:00,Finishing,Compressor,358.585895735808,Shift A
2024-03-29 16:00:00,Finishing,Boiler,241.19133317226095,Shift B
2024-03-29 17:00:00,Utilities,Pump,324.3780148543359,Shift A
2024-03-29 18:00:00,Pulping,Motor,359.09455464799805,Shift B
2024-03-29 19:00:00,Pulping,Compressor,324.0454046374448,Shift C
2024-03-29 20:00:00,Paper Making,Compressor,289.8737886467585,Shift A
2024-03-29 21:00:00,Pulping,Pump,273.58514766685107,Shift C
2024-03-29 22:00:00,Finishing,Pump,351.8043825523128,Shift B
2024-03-29 23:00:00,Pulping,Compressor,228.85125373691636,Shift C
2024-03-30 00:00:00,Paper Making,Motor,251.49378698101782,Shift C
2024-03-30 01:00:00,Utilities,Compressor,280.1221117254139,Shift C
2024-03-30 02:00:00,Paper Making,Boiler,361.8826878755999,Shift B
2024-03-30 03:00:00,Paper Making,Boiler,318.9883818020448,Shift A
2024-03-30 04:00:00,Utilities,Pump,251.59771207448773,Shift C
2024-03-30 05:00:00,Paper Making,Motor,284.4846147307548,Shift A
2024-03-30 06:00:00,Paper Making,Motor,269.28384279518525,Shift B
2024-03-30 07:00:00,Pulping,Boiler,264.5105503883232,Shift A
2024-03-30 08:00:00,Pulping,Compressor,348.944477927839,Shift C
2024-03-30 09:00:00,Utilities,Pump,231.4128435368247,Shift C
2024-03-30 10:00:00,Pulping,Compressor,380.4390427867187,Shift C
2024-03-30 11:00:00,Pulping,Compressor,341.4114845092311,Shift C
2024-03-30 12:00:00,Paper Making,Compressor,354.5430835301849,Shift C
2024-03-30 13:00:00,Finishing,Motor,276.8530243987371,Shift C
2024-03-30 14:00:00,Pulping,Boiler,292.50296404604455,Shift B
2024-03-30 15:00:00,Finishing,Motor,228.34240927376442,Shift B
2024-03-30 16:00:00,Pulping,Boiler,273.76687964665985,Shift B
2024-03-30 17:00:00,Pulping,Pump,324.6827423821575,Shift A
2024-03-30 18:00:00,Utilities,Pump,364.80315308906984,Shift A
2024-03-30 19:00:00,Utilities,Compressor,244.64215915987742,Shift B
2024-03-30 20:00:00,Utilities,Boiler,281.72470315073673,Shift A
2024-03-30 21:00:00,Finishing,Boiler,292.4350389883739,Shift A
2024-03-30 22:00:00,Paper Making,Boiler,230.21053989037574,Shift C
2024-03-30 23:00:00,Pulping,Compressor,329.56746208792003,Shift C
2024-03-31 00:00:00,Pulping,Compressor,263.80048341286954,Shift A
2024-03-31 01:00:00,Pulping,Pump,290.2304824411488,Shift A
2024-03-31 02:00:00,Finishing,Motor,277.4025314044061,Shift B
2024-03-31 03:00:00,Utilities,Boiler,260.53307471401627,Shift A
2024-03-31 04:00:00,Paper Making,Boiler,299.6477507259723,Shift C
2024-03-31 05:00:00,Finishing,Motor,289.2195210715989,Shift A
2024-03-31 06:00:00,Utilities,Boiler,281.40710588606674,Shift B
2024-03-31 07:00:00,Finishing,Compressor,263.57691891598284,Shift C
2024-03-31 08:00:00,Paper Making,Compressor,315.97623353914776,Shift C
2024-03-31 09:00:00,Utilities,Boiler,382.68086342461424,Shift C
2024-03-31 10:00:00,Finishing,Compressor,306.99436164195635,Shift C
2024-03-31 11:00:00,Paper Making,Compressor,349.80591074555645,Shift A
2024-03-31 12:00:00,Pulping,Boiler,230.48890374232687,Shift B
2024-03-31 13:00:00,Paper Making,Pump,307.8880719646885,Shift A
2024-03-31 14:00:00,Pulping,Motor,245.13158405144668,Shift A
2024-03-31 15:00:00,Finishing,Compressor,226.15375362340492,Shift C
2024-03-31 16:00:00,Utilities,Pump,263.03142962704817,Shift B
2024-03-31 17:00:00,Utilities,Compressor,359.59496672067866,Shift C
2024-03-31 18:00:00,Finishing,Compressor,347.5007914334823,Shift A
2024-03-31 19:00:00,Utilities,Motor,312.15023610272,Shift A
2024-03-31 20:00:00,Utilities,Compressor,223.36497200550346,Shift C
2024-03-31 21:00:00,Pulping,Motor,290.18596743060317,Shift A
2024-03-31 22:00:00,Finishing,Motor,315.0850004450868,Shift A
2024-03-31 23:00:00,Paper Making,Motor,308.7768114789299,Shift C
